Speaker,DLGFile,Priority,StrRefCount,LegacyClips,HasLegacyVO,Notes
Housg4,TERL.DLG,3,5,0,No,
Ichary,ICHARY.DLG,3,5,0,No,
Ichary,JADERMIN.DLG,3,5,0,No,
Ichary,JAHEIRAJ.DLG,3,5,0,No,
Imrae,IMRAE.DLG,3,5,0,No,
Jenkal,JENKAL.DLG,3,5,0,No,
Jenkal,MADEEN.DLG,3,5,0,No,
Kaella,KAELLA.DLG,3,5,0,No,
Kaella,SETHLE.DLG,3,5,0,No,
Kayl1,KAYL1.DLG,3,5,0,No,
Kayl1,SMITH.DLG,3,5,0,No,
Kpbutl01,KPBUTL01.DLG,3,5,0,No,
Kpcook01,KPCOOK01.DLG,3,5,0,No,
Kpfarm02,KPFARM02.DLG,3,5,0,No,
Kpmaid02,KPMAID02.DLG,3,5,0,No,
Lantan,LANTAN.DLG,3,5,0,No,
Lantan,LLARSH.DLG,3,5,0,No,
Lantan,RANGER1.DLG,3,5,0,No,
Lantan,VALRAN01.DLG,3,5,0,No,
Lesley,LESLEY.DLG,3,5,0,No,
Loveone4,LOVEONE4.DLG,3,5,0,No,
Marvin,MARVIN.DLG,3,5,0,No,
Mirian,MIRIAN.DLG,3,5,0,No,
Mirian,NOBLEM1.DLG,3,5,0,No,
Mirian,SHOP01.DLG,3,5,0,No,
Mirian,SHOP1.DLG,3,5,0,No,
Mourner2,MOURNER2.DLG,3,5,0,No,
Mourner3,MOURNER3.DLG,3,5,0,No,
Mourner4,MOURNER4.DLG,3,5,0,No,
Mourner8,MOURNER8.DLG,3,5,0,No,
Mrshade,MRSHADE.DLG,3,5,0,No,
Mrshade,RIELEV.DLG,3,5,0,No,
Nasha,NASHA.DLG,3,5,0,No,
Obsdem05,OBSDEM05.DLG,3,5,0,No,
Ohbsdwm,OHBSDWM.DLG,3,5,0,No,
Ohbsdwm,OHNSDWM.DLG,3,5,0,No,
Ohdby02,OHDBY02.DLG,3,5,0,No,
Ohdcrusa,OHDCRUSA.DLG,3,5,0,No,
Ohhgg01,OHHGG01.DLG,3,5,0,No,
Ohhghst2,OHHGHST2.DLG,3,5,0,No,
Ohnredw,OHNREDW.DLG,3,5,0,No,
Ohnredw3,OHNREDW3.DLG,3,5,0,No,
Ohnredw4,OHNREDW4.DLG,3,5,0,No,
Ohracoly,OHRACOLY.DLG,3,5,0,No,
Ohrbssm2,OHRBSSM2.DLG,3,5,0,No,
Ohrbull2,OHRBULL2.DLG,3,5,0,No,
Ohrfassa,OHRFASSA.DLG,3,5,0,No,
Pircom01,PIRCOM01.DLG,3,5,0,No,
Pircom01,PIRCOM1.DLG,3,5,0,No,
Pircom02,PIRCOM02.DLG,3,5,0,No,
Pirdoc01,PIRDOC01.DLG,3,5,0,No,
Pirfsh02,PIRFSH02.DLG,3,5,0,No,
Pirpir10,PIRPIR10.DLG,3,5,0,No,
Poisod,POISOD.DLG,3,5,0,No,
Prost7,PROST7.DLG,3,5,0,No,
Rinnie,RINNIE.DLG,3,5,0,No,
Ruffie,RUFFIE.DLG,3,5,0,No,
Sahspc01,SAHSPC01.DLG,3,5,0,No,
Sarbar02,SARBAR02.DLG,3,5,0,No,
Shagrl01,SHAGRL01.DLG,3,5,0,No,
Shank,SHANK.DLG,3,5,0,No,
Shop07,SHOP07.DLG,3,5,0,No,
Shop08,SHOP08.DLG,3,5,0,No,
Shop08,SHOP8.DLG,3,5,0,No,
Slhalf01,SLHALF01.DLG,3,5,0,No,
Slumm4,SLUMM4.DLG,3,5,0,No,
Suelf11,SUELF11.DLG,3,5,0,No,
Suelf9,SUELF9.DLG,3,5,0,No,
Swsfoll6,SWSFOLL6.DLG,3,5,0,No,
Talmiss,TALMISS.DLG,3,5,0,No,
Tirthold,TIRTHOLD.DLG,3,5,0,No,
Tobpar01,TOBPAR01.DLG,3,5,0,No,
Trcut06,TRCUT06.DLG,3,5,0,No,
Trkid03,TRKID03.DLG,3,5,0,No,
Trkid04,TRKID04.DLG,3,5,0,No,
Trple03,TRPLE03.DLG,3,5,0,No,
Udcom03,UDCOM03.DLG,3,5,0,No,
Uddrow14,UDDROW14.DLG,3,5,0,No,
Uddrow29,UDDROW29.DLG,3,5,0,No,
Uddrow29,UDDROW34.DLG,3,5,0,No,
Udtrap03,UDTRAP03.DLG,3,5,0,No,
Vicfan2,VICFAN2.DLG,3,5,0,No,
Vicfan2,VICG2.DLG,3,5,0,No,
Victown1,VICTOWN1.DLG,3,5,0,No,
Wcust04,WCUST04.DLG,3,5,0,No,
Whelp,WHELP.DLG,3,5,0,No,
Yeslic,YESLIC.DLG,3,5,0,No,
Zordral,ZORDRAL.DLG,3,5,0,No,
Algern,ALGERN.DLG,3,4,0,No,
Algern,SLAVER1.DLG,3,4,0,No,
Amarch01,AMARCH01.DLG,3,4,0,No,
Amboy01,AMBOY01.DLG,3,4,0,No,
Amfem02,AMFEM02.DLG,3,4,0,No,
Ammajira,AMMAJIRA.DLG,3,4,0,No,
Amman02,AMMAN02.DLG,3,4,0,No,
Ammonk01,AMMONK01.DLG,3,4,0,No,
Amsmug01,AMSMUG01.DLG,3,4,0,No,
Amwar02,AMWAR02.DLG,3,4,0,No,
Arnfgt06,ARNFGT06.DLG,3,4,0,No,
Bdock2,BDOCK2.DLG,3,4,0,No,
Bmerch1,BMERCH1.DLG,3,4,0,No,
Boyba1,BOYBA1.DLG,3,4,0,No,
Boyba1,CENANNY.DLG,3,4,0,No,
Boyba2,BOYBA2.DLG,3,4,0,No,
Boyba2,CENANNY.DLG,3,4,0,No,
Bubbles,BUBBLES.DLG,3,4,0,No,
C6Arkan,C6ARKAN.DLG,3,4,0,No,
C6Catti1,C6CATTI1.DLG,3,4,0,No,
C6Regis1,C6REGIS1.DLG,3,4,0,No,
C6Wulf1,C6WULF1.DLG,3,4,0,No,
Chalrv01,CHALRV01.DLG,3,4,0,No,
Cltcut02,CLTCUT02.DLG,3,4,0,No,
Copcust1,COPCUST1.DLG,3,4,0,No,
Cscleric,CSCLERIC.DLG,3,4,0,No,
Dadrow22,DADROW22.DLG,3,4,0,No,
Dawnmas,DAWNMAS.DLG,3,4,0,No,
Delnob01,DELNOB01.DLG,3,4,0,No,
Deltow03,DELTOW03.DLG,3,4,0,No,
Dmrest,DMREST.DLG,3,4,0,No,
Dmrest,DMSTORE.DLG,3,4,0,No,
Doomsay,DOOMSAY.DLG,3,4,0,No,
Doomsay,IDJINNI.DLG,3,4,0,No,
Doomsay,LIFE2.DLG,3,4,0,No,
Doomsay,OHBNOOB.DLG,3,4,0,No,
Dradee2,DRADEE2.DLG,3,4,0,No,
Drstatu1,DRSTATU1.DLG,3,4,0,No,
Drstatu2,DRSTATU2.DLG,3,4,0,No,
Eldotd,ELDOTD.DLG,3,4,0,No,
Fatwba,FATWBA.DLG,3,4,0,No,
Fatwba,MTOWN2.DLG,3,4,0,No,
Ffcook,FFCOOK.DLG,3,4,0,No,
Ffcust07,FFCUST07.DLG,3,4,0,No,
Firkra03,FIRKRA03.DLG,3,4,0,No,
Ftobe7,FTOBE7.DLG,3,4,0,No,
Ftobe7,HPRELATE.DLG,3,4,0,No,
Ftobe7,PRELATE.DLG,3,4,0,No,
Fuller2,FULLER2.DLG,3,4,0,No,
Fuller2,JAGALVAR.DLG,3,4,0,No,
Fuller2,JAHEIRAJ.DLG,3,4,0,No,
Girl1,GIRL1.DLG,3,4,0,No,
Gord,GORD.DLG,3,4,0,No,
Gromg02,GROMG02.DLG,3,4,0,No,
Haquat,HAQUAT.DLG,3,4,0,No,
Helmpr,HELMPR.DLG,3,4,0,No,
Hlkang,HLKANG.DLG,3,4,0,No,
Hllich,HLLICH.DLG,3,4,0,No,
Housg2,HOUSG2.DLG,3,4,0,No,
Housg2,KAYL2.DLG,3,4,0,No,
Housg2,RAELIS.DLG,3,4,0,No,
Housg6,HOUSG6.DLG,3,4,0,No,
Housg6,KELDOR.DLG,3,4,0,No,
Housg6,KELDORJ.DLG,3,4,0,No,
Ilman01,ILMAN01.DLG,3,4,0,No,
Izefia,IZEFIA.DLG,3,4,0,No,
Izefia,KELDORP.DLG,3,4,0,No,
Jarlich,JARLICH.DLG,3,4,0,No,
Jim,JIM.DLG,3,4,0,No,
Jim,MTOWN3.DLG,3,4,0,No,
Jim,SLUMM2.DLG,3,4,0,No,
Jim,SLUMM4.DLG,3,4,0,No,
Keeper,KEEPER.DLG,3,4,0,No,
Keeper,RAELIS.DLG,3,4,0,No,
Keeper,TORGAL.DLG,3,4,0,No,
Keshee,KESHEE.DLG,3,4,0,No,
Keshee,MUGGER4.DLG,3,4,0,No,
Keshee,SLVIC01.DLG,3,4,0,No,
Kpgate02,KPGATE02.DLG,3,4,0,No,
Kproen02,KPROEN02.DLG,3,4,0,No,
Laryss,LARYSS.DLG,3,4,0,No,
Laryss,TOLGER.DLG,3,4,0,No,
Lenore,LENORE.DLG,3,4,0,No,
Loutm02,LOUTM02.DLG,3,4,0,No,
Loveone1,LOVEONE1.DLG,3,4,0,No,
Loveone2,LOVEONE2.DLG,3,4,0,No,
Loveone3,LOVEONE3.DLG,3,4,0,No,
Majan,MAJAN.DLG,3,4,0,No,
Menda2,MENDA2.DLG,3,4,0,No,
Menda2,SASSAR.DLG,3,4,0,No,
Monken,MONKEN.DLG,3,4,0,No,
Monken,RUFFIAN.DLG,3,4,0,No,
Mtowbas,MTOWBAS.DLG,3,4,0,No,
Mtowbas,SETHLE.DLG,3,4,0,No,
Mtownaz,MTOWNAZ.DLG,3,4,0,No,
Mtownaz,VALYGARP.DLG,3,4,0,No,
Mvguard1,MVGUARD1.DLG,3,4,0,No,
Naliames,NALIAMES.DLG,3,4,0,No,
Neera25P,NEERA25P.DLG,3,4,1,Yes,
Neera25P,NEERAP.DLG,3,4,1,Yes,
Nobl10,NOBL10.DLG,3,4,0,No,
Noble2,NOBLE2.DLG,3,4,0,No,
Noble2,YESLIP.DLG,3,4,0,No,
Noblem1,NOBLEM1.DLG,3,4,0,No,
Noober,NOOBER.DLG,3,4,0,No,
Ohbdorma,OHBDORMA.DLG,3,4,1,Yes,
Ohbdrgd,OHBDRGD.DLG,3,4,0,No,
Ohbgrest,OHBGREST.DLG,3,4,0,No,
Ohblnggd,OHBLNGGD.DLG,3,4,0,No,
Ohbszass,OHBSZASS.DLG,3,4,4,Yes,
Ohdhokk,OHDHOKK.DLG,3,4,4,Yes,
Ohdnoob,OHDNOOB.DLG,3,4,0,No,
Ohdterp,OHDTERP.DLG,3,4,4,Yes,
Ohhsarc,OHHSARC.DLG,3,4,0,No,
Ohnavrum,OHNAVRUM.DLG,3,4,0,No,
Ohndnob1,OHNDNOB1.DLG,3,4,0,No,
Ohndnob2,OHNDNOB2.DLG,3,4,0,No,
Ohndnob3,OHNDNOB3.DLG,3,4,0,No,
Ohnfeldr,OHNFELDR.DLG,3,4,0,No,
Ohnfeldr,OHNLEA.DLG,3,4,0,No,
Ohnfeldr,OHNVOGHI.DLG,3,4,0,No,
Ohnfmer1,OHNFMER1.DLG,3,4,0,No,
Ohnfmer1,OHNMERC1.DLG,3,4,0,No,
Ohnfmer1,OHNMERC2.DLG,3,4,0,No,
Ohnfmer1,OHNMERC3.DLG,3,4,0,No,
Ohnfmer1,OHNMMER1.DLG,3,4,0,No,
Ohnmerc2,OHNMERC2.DLG,3,4,0,No,
Ohnredw2,OHNREDW2.DLG,3,4,0,No,
Ohnredw7,OHNREDW7.DLG,3,4,0,No,
Ohnredw7,OHNREDW8.DLG,3,4,0,No,
Ohnwmc13,OHNWMC13.DLG,3,4,0,No,
Ohrdanys,OHRDANYS.DLG,3,4,4,Yes,
Ohrmemb2,OHRMEMB2.DLG,3,4,0,No,
Ohrshr21,OHRSHR21.DLG,3,4,0,No,
Pirbob01,PIRBOB01.DLG,3,4,0,No,
Pirmur02,PIRMUR02.DLG,3,4,0,No,
Pirpir02,PIRPIR02.DLG,3,4,0,No,
Ppaph2,PPAPH2.DLG,3,4,0,No,
Ppridd,PPRIDD.DLG,3,4,0,No,
Ppumb01,PPUMB01.DLG,3,4,0,No,
Prost1,PROST1.DLG,3,4,0,No,
Prost1,SLUMM2.DLG,3,4,0,No,
Prost1,SLUMM4.DLG,3,4,0,No,
Prost3,PROST3.DLG,3,4,0,No,
Prost3,VICONI.DLG,3,4,0,No,
Pwarden,PWARDEN.DLG,3,4,0,No,
Rasaa25P,RASAA25P.DLG,3,4,1,Yes,
Rasaa25P,RASAADP.DLG,3,4,1,Yes,
Sahrgr03,SAHRGR03.DLG,3,4,0,No,
Sanadal,SANADAL.DLG,3,4,0,No,
Sarspir,SARSPIR.DLG,3,4,0,No,
Sengua04,SENGUA04.DLG,3,4,0,No,
Servan,SERVAN.DLG,3,4,0,No,
Serwen,SERWEN.DLG,3,4,0,No,
Sevpat02,SEVPAT02.DLG,3,4,0,No,
Shartd,SHARTD.DLG,3,4,0,No,
Shvert,SHVERT.DLG,3,4,0,No,
Shvert,SLAVER4.DLG,3,4,0,No,
Slave3,SLAVE3.DLG,3,4,0,No,
Slave4,SLAVE4.DLG,3,4,0,No,
Swsfoll4,SWSFOLL4.DLG,3,4,0,No,
Talkni01,TALKNI01.DLG,3,4,0,No,
Thief3,THIEF3.DLG,3,4,0,No,
Thraxi,THRAXI.DLG,3,4,0,No,
Trcut05,TRCUT05.DLG,3,4,0,No,
Trfued09,TRFUED09.DLG,3,4,0,No,
Trfued11,TRFUED11.DLG,3,4,0,No,
Trgeni03,TRGENI03.DLG,3,4,0,No,
Trlgrd01,TRLGRD01.DLG,3,4,0,No,
Ttbranj,TTBRANJ.DLG,3,4,0,No,
Uddrow12,UDDROW12.DLG,3,4,0,No,
Uddrow15,UDDROW15.DLG,3,4,0,No,
Uddrow25,UDDROW25.DLG,3,4,0,No,
Uddrow35,UDDROW35.DLG,3,4,0,No,
Udvictim,UDVICTIM.DLG,3,4,0,No,
Vicg3,VICG3.DLG,3,4,0,No,
Victown4,VICTOWN4.DLG,3,4,0,No,
Vvmale5,VVMALE5.DLG,3,4,0,No,
Vvstand1,VVSTAND1.DLG,3,4,0,No,
Wauksto,WAUKSTO.DLG,3,4,0,No,
Wmart1,WMART1.DLG,3,4,0,No,
Wmart2,WMART2.DLG,3,4,0,No,
Womand,WOMAND.DLG,3,4,0,No,
Worker02,WORKER02.DLG,3,4,0,No,
Yusuf,YUSUF.DLG,3,4,0,No,
Agnasi,AGNASI.DLG,3,3,0,No,
Agnasi,DRUNK1.DLG,3,3,0,No,
Ahammed,AHAMMED.DLG,3,3,0,No,
Aloraj,ALORAJ.DLG,3,3,0,No,
Aloraj,ESCORT1.DLG,3,3,0,No,
Alynar,ALYNAR.DLG,3,3,0,No,
Amcapt01,AMCAPT01.DLG,3,3,0,No,
Amgirl01,AMGIRL01.DLG,3,3,0,No,
Amintb01,AMINTB01.DLG,3,3,0,No,
Anno1,ANNO1.DLG,3,3,0,No,
Anno1,FALDOP.DLG,3,3,0,No,
Bdaud01,BDAUD01.DLG,3,3,0,No,
Bdaud02,BDAUD02.DLG,3,3,0,No,
Bdaud03,BDAUD03.DLG,3,3,0,No,
Bdgoph02,BDGOPH02.DLG,3,3,0,No,
Bfaldo,BFALDO.DLG,3,3,0,No,
Bfaldo,FTOWN3.DLG,3,3,0,No,
Bfaldo,SLUMF1.DLG,3,3,0,No,
Bfaldo,SLUMF2.DLG,3,3,0,No,
Bhghoul1,BHGHOUL1.DLG,3,3,0,No,
Bhghoul1,STONE.DLG,3,3,0,No,
Bodyg1,BODYG1.DLG,3,3,0,No,
C6Drizz2,C6DRIZZ2.DLG,3,3,0,No,
C6Eric,C6ERIC.DLG,3,3,0,No,
C6Eric,C6WILL.DLG,3,3,0,No,
Cedelich,CEDELICH.DLG,3,3,0,No,
Cedelich,MTOWBA.DLG,3,3,0,No,
Celich,CELICH.DLG,3,3,0,No,
Celich,FLAM6.DLG,3,3,0,No,
Chalpc01,CHALPC01.DLG,3,3,0,No,
Crolus,CROLUS.DLG,3,3,0,No,
Csheck1,CSHECK1.DLG,3,3,0,No,
Csheck3,CSHECK3.DLG,3,3,0,No,
Csimoen,CSIMOEN.DLG,3,3,0,No,
Csimoen,MTOWBA.DLG,3,3,0,No,
Csimoen,SLYTHE.DLG,3,3,0,No,
Cssupp1,CSSUPP1.DLG,3,3,0,No,
Cssupp2,CSSUPP2.DLG,3,3,0,No,
Cssupp3,CSSUPP3.DLG,3,3,0,No,
Dadrow13,DADROW13.DLG,3,3,0,No,
Dagith2,DAGITH2.DLG,3,3,0,No,
Daslave2,DASLAVE2.DLG,3,3,0,No,
Daslave4,DASLAVE4.DLG,3,3,0,No,
Daslave6,DASLAVE6.DLG,3,3,0,No,
Daslave7,DASLAVE7.DLG,3,3,0,No,
Ddguard4,DDGUARD4.DLG,3,3,0,No,
Destus,DESTUS.DLG,3,3,0,No,
Destus,QUAYLE.DLG,3,3,0,No,
Dhania,DHANIA.DLG,3,3,0,No,
Dhania,JAHEIRA.DLG,3,3,0,No,
Dilak,DILAK.DLG,3,3,0,No,
Dilak,MAGE2.DLG,3,3,0,No,
Drowwa,DROWWA.DLG,3,3,0,No,
Drowwa,HOUSG6.DLG,3,3,0,No,
Drowwa,WAITER.DLG,3,3,0,No,
Drstatu3,DRSTATU3.DLG,3,3,0,No,
Druid2,DRUID2.DLG,3,3,0,No,
Druid2,KELDORJ.DLG,3,3,0,No,
Druid2,NALIA.DLG,3,3,0,No,
Elearb08,ELEARB08.DLG,3,3,0,No,
Elearb09,ELEARB09.DLG,3,3,0,No,
Euric,EURIC.DLG,3,3,0,No,
Fcook2,FCOOK2.DLG,3,3,0,No,
Fcook2,IGOLEM1.DLG,3,3,0,No,
Fcook2,JAHEIRA.DLG,3,3,0,No,
Ffbiff01,FFBIFF01.DLG,3,3,0,No,
Firamb01,FIRAMB01.DLG,3,3,0,No,
Flam5,FLAM5.DLG,3,3,0,No,
Flam5,FTOWN5.DLG,3,3,0,No,
Flamen,FLAMEN.DLG,3,3,0,No,
Games2,GAMES2.DLG,3,3,0,No,
Gerde,GERDE.DLG,3,3,0,No,
Ghast3,GHAST3.DLG,3,3,0,No,
Guard1,GUARD1.DLG,3,3,0,No,
Gyllia,GYLLIA.DLG,3,3,0,No,
Gyllia,KSLAVE01.DLG,3,3,0,No,
Gyllia,VALYGARX.DLG,3,3,0,No,
Halfen,HALFEN.DLG,3,3,0,No,
Halfg3,HALFG3.DLG,3,3,0,No,
Haquatg,HAQUATG.DLG,3,3,0,No,
Helmkni1,HELMKNI1.DLG,3,3,0,No,
Helmkni1,OHDHELMK.DLG,3,3,0,No,
Hlshade,HLSHADE.DLG,3,3,0,No,
Ilyich,NARCIL.DLG,3,3,0,No,
Imoenp,IMOENP.DLG,3,3,0,No,
Irethf02,IRETHF02.DLG,3,3,0,No,
Irongu,IRONGU.DLG,3,3,0,No,
Irongu,KELDORJ.DLG,3,3,0,No,
Kaysmg01,KAYSMG01.DLG,3,3,0,No,
Kindai,KINDAI.DLG,3,3,0,No,
Krysti,KRYSTI.DLG,3,3,0,No,
Krysti,MESSEN.DLG,3,3,0,No,
Laola,LAOLA.DLG,3,3,0,No,
Laola,SLAVER4.DLG,3,3,0,No,
Latkni01,LATKNI01.DLG,3,3,0,No,
Life3,LIFE3.DLG,3,3,0,No,
Loutm01,LOUTM01.DLG,3,3,0,No,
Loutm03,LOUTM03.DLG,3,3,0,No,
Ltalos,LTALOS.DLG,3,3,0,No,
Lusette,LUSETTE.DLG,3,3,0,No,
Mgass01,MGASS01.DLG,3,3,0,No,
Minec5,MINEC5.DLG,3,3,0,No,
Minerc,MINERC.DLG,3,3,0,No,
Mirror,MIRROR.DLG,3,3,0,No,
Mirror,PACE.DLG,3,3,0,No,
Mtowf2,MTOWF2.DLG,3,3,0,No,
Ohbgua11,OHBGUA11.DLG,3,3,0,No,
Ohbthass,OHBTHASS.DLG,3,3,0,No,
Ohbwing2,OHBWING2.DLG,3,3,0,No,
Ohnmerc3,OHNMERC3.DLG,3,3,0,No,
Ohnpotme,OHNPOTME.DLG,3,3,0,No,
Ohnscrme,OHNSCRME.DLG,3,3,0,No,
Ohnsub11,OHNSUB11.DLG,3,3,0,No,
Ohnsub11,OHNSUB13.DLG,3,3,0,No,
Ohnsub11,OHNSUB34.DLG,3,3,0,No,
Ohnsub11,OHNSUB42.DLG,3,3,0,No,
Ohnsub11,OHNSUB5.DLG,3,3,0,No,
Ohnsub11,OHNSUB55.DLG,3,3,0,No,
Ohnsub11,OHNSUB69.DLG,3,3,0,No,
Ohnsub11,OHNSUB9.DLG,3,3,0,No,
Ohnsub55,OHNSUB55.DLG,3,3,0,No,
Ohnsub69,OHNSUB69.DLG,3,3,0,No,
Ohnsub9,OHNSUB9.DLG,3,3,0,No,
Ohnthkni,OHNTHKNI.DLG,3,3,0,No,
Ohnwanme,OHNWANME.DLG,3,3,0,No,
Ohrovs2,OHROVS2.DLG,3,3,0,No,
Ohrslara,OHRSLARA.DLG,3,3,0,No,
Oogiew,OOGIEW.DLG,3,3,0,No,
Oogiew,TOLGER.DLG,3,3,0,No,
Pangwa,PANGWA.DLG,3,3,0,No,
Pangwa,YOSHIMO.DLG,3,3,0,No,
Pfree,PFREE.DLG,3,3,0,No,
Pirmur07,PIRMUR07.DLG,3,3,0,No,
Pirpir03,PIRPIR03.DLG,3,3,0,No,
Pirsal01,PIRSAL01.DLG,3,3,0,No,
Pirsal02,PIRSAL02.DLG,3,3,0,No,
Plfarm01,PLFARM01.DLG,3,3,0,No,
Poghm2,POGHM2.DLG,3,3,0,No,
Poghm2,RAELIS.DLG,3,3,0,No,
Poghm2,SHOP03.DLG,3,3,0,No,
Poghm2,SHOP3.DLG,3,3,0,No,
Poghm2,TETHTO.DLG,3,3,0,No,
Ppdra2,PPDRA2.DLG,3,3,0,No,
Ppduelc,PPDUELC.DLG,3,3,0,No,
Pris01,PRIS01.DLG,3,3,0,No,
Pris02,PRIS02.DLG,3,3,0,No,
Prisong1,PRISONG1.DLG,3,3,0,No,
Prost5,PROST5.DLG,3,3,0,No,
Quaylem,QUAYLEM.DLG,3,3,0,No,
Repthf1,REPTHF.DLG,3,3,0,No,
Repthf1,REPTHF1.DLG,3,3,0,No,
Reti,RETI.DLG,3,3,0,No,
Rigen02,RIGEN02.DLG,3,3,0,No,
Sahgrd03,SAHGRD03.DLG,3,3,0,No,
Sahpr5,SAHPR5.DLG,3,3,0,No,
Sahrgr01,SAHRGR01.DLG,3,3,0,No,
Sahrgr02,SAHRGR02.DLG,3,3,0,No,
Sailal,SAILAL.DLG,3,3,0,No,
Sailal,TOUR1.DLG,3,3,0,No,
Sailal,TOUR2.DLG,3,3,0,No,
Sarboy01,SARBOY01.DLG,3,3,0,No,
Sarelf02,SARELF02.DLG,3,3,0,No,
Sarelf03,SARELF03.DLG,3,3,0,No,
Sarelf04,SARELF04.DLG,3,3,0,No,
Sargrl01,SARGRL01.DLG,3,3,0,No,
Senmonk,SENMONK.DLG,3,3,0,No,
Sevpat05,SEVPAT05.DLG,3,3,0,No,
Skiep,SKIEP.DLG,3,3,0,No,
Slamng01,SLAMNG01.DLG,3,3,0,No,
Stolen,STOLEN.DLG,3,3,0,No,
Stolen2,STOLEN2.DLG,3,3,0,No,
Suraam,SURAAM.DLG,3,3,0,No,
Surayah,SURAYAH.DLG,3,3,0,No,
Swsfoll3,SWSFOLL3.DLG,3,3,0,No,
Swsfoll5,SWSFOLL5.DLG,3,3,0,No,
Tbjaheir,TBJAHEIR.DLG,3,3,0,No,
Tbjaheir,TTJAHEIR.DLG,3,3,0,No,
Tbser1,TBSER1.DLG,3,3,0,No,
Tbser1,TTSER1.DLG,3,3,0,No,
Tdr10A,TDR10A.DLG,3,3,0,No,
Tellan,TELLAN.DLG,3,3,0,No,
Thiefg,THIEFG.DLG,3,3,0,No,
Thiefg,YOSHIMO.DLG,3,3,0,No,
Trfued10,TRFUED10.DLG,3,3,0,No,
Triado,TRIADO.DLG,3,3,0,No,
Uddrow11,UDDROW11.DLG,3,3,0,No,
Uddrow13,UDDROW13.DLG,3,3,0,No,
Uddrow36,UDDROW36.DLG,3,3,0,No,
Udilsla1,UDILSLA1.DLG,3,3,0,No,
Udphae02,UDPHAE02.DLG,3,3,0,No,
Udsola02,UDSOLA02.DLG,3,3,0,No,
Udsvir06,UDSVIR06.DLG,3,3,0,No,
Utor,UTOR.DLG,3,3,0,No,
Victown2,VICTOWN2.DLG,3,3,0,No,
Victown3,VICTOWN3.DLG,3,3,0,No,
Vvsalia,VVSALIA.DLG,3,3,0,No,
Vvshad1,VVSHAD1.DLG,3,3,0,No,
Vvstand2,VVSTAND2.DLG,3,3,0,No,
Vvstand3,VVSTAND3.DLG,3,3,0,No,
Wwench,WWENCH.DLG,3,3,0,No,
Xanp,XANP.DLG,3,3,0,No,
Xzarp,XZARP.DLG,3,3,0,No,
Yscara01,YSCARA01.DLG,3,3,0,No,
Zaviera,ZAVIERA.DLG,3,3,0,No,
Ajantj,AJANTJ.DLG,3,2,0,No,
Ajantj,ESCORT1.DLG,3,2,0,No,
Ammerc07,AMMERC07.DLG,3,2,0,No,
Ammgrd02,AMMGRD02.DLG,3,2,0,No,
Ammonk03,AMMONK03.DLG,3,2,0,No,
Amsleep,AMSLEEP.DLG,3,2,0,No,
Amsleep,BVICONI.DLG,3,2,0,No,
Appar,APPAR.DLG,3,2,0,No,
Appar,CGUARD1.DLG,3,2,0,No,
Appar,SPECH2.DLG,3,2,0,No,
Arnman10,ARNMAN10.DLG,3,2,0,No,
Arnman11,ARNMAN11.DLG,3,2,0,No,
Arnwar07,ARNWAR07.DLG,3,2,0,No,
Bdturm01,BDTURM01.DLG,3,2,0,No,
Bhaal01,BHAAL01.DLG,3,2,0,No,
Bheye,BHEYE.DLG,3,2,0,No,
Bhghoul2,BHGHOUL2.DLG,3,2,0,No,
Bhghoul2,STONE.DLG,3,2,0,No,
Blane,BLANE.DLG,3,2,0,No,
Blane,JAHEIRAJ.DLG,3,2,0,No,
Bodyg2,BODYG2.DLG,3,2,0,No,
Boy3,BOY3.DLG,3,2,0,No,
Boybe2,BOYBE2.DLG,3,2,0,No,
Boybe2,CERNDJ.DLG,3,2,0,No,
Boybe2,CERNDP.DLG,3,2,0,No,
Bran,BRAN.DLG,3,2,0,No,
Bran,DRENDEN.DLG,3,2,0,No,
Branwj,BRANWJ.DLG,3,2,0,No,
Branwj,ESCORT1.DLG,3,2,0,No,
Bregg,BREGG.DLG,3,2,0,No,
C6Cler1,C6CLER1.DLG,3,2,0,No,
C6Cler2,C6CLER2.DLG,3,2,0,No,
C6Cler3,C6CLER3.DLG,3,2,0,No,
Cefgt03,CEFGT03.DLG,3,2,0,No,
Cefgt04,CEFGT04.DLG,3,2,0,No,
Chess,CHESS.DLG,3,2,0,No,
Chess,MERONIA.DLG,3,2,0,No,
Chhelp,CHHELP.DLG,3,2,0,No,
Csgayl,CSGAYL.DLG,3,2,0,No,
Csheck2,CSHECK2.DLG,3,2,0,No,
Custom,CUSTOM.DLG,3,2,0,No,
Cuteki,CUTEKI.DLG,3,2,0,No,
Dadrow14,DADROW14.DLG,3,2,0,No,
Daerragh,DAERRAGH.DLG,3,2,0,No,
Daerragh,LIFE3.DLG,3,2,0,No,
Daerragh,SLAVER4.DLG,3,2,0,No,
Daslave5,DASLAVE5.DLG,3,2,0,No,
Ddguard1,DDGUARD1.DLG,3,2,0,No,
Ddguard2,DDGUARD2.DLG,3,2,0,No,
Ddguard3,DDGUARD3.DLG,3,2,0,No,
Ddguard5,DDGUARD5.DLG,3,2,0,No,
Ddguard6,DDGUARD6.DLG,3,2,0,No,
Dean,DEAN.DLG,3,2,0,No,
Dean,PROPHET1.DLG,3,2,0,No,
Del,DEL.DLG,3,2,0,No,
Del,MINEC5.DLG,3,2,0,No,
