StrRef,Speaker,Text,WAV_Reference,Chapter,Source_File
48624,Minsc,"No! I will not allow you to kill a fellow brother of the woods! You have become evil, and I have allowed it to happen! No longer will I stand by!",,1,MINSCJ
48630,Jaheira,"We will have to be careful with the Cowled Wizards now at our heels. But it is a righteous cause, and another companion to stand at our side is always welcome.",,1,JAHEIRAJ
48631,Minsc,"Be welcome, brother of the woods! Together, you and Boo and I shall stride forward to crush all evil in our wake! Woe betide evil!",,1,MINSCJ
48645,Jaheira,"And well you should be. This is coward's work, despicable to the core.",,1,JAHEIRAJ
48668,Jaheira,"You are mistaken. I do not bear that name, and I will not. The greater balance bids me here.",,1,JAHEIRAJ
48678,Jaheira,"You are lucky we did not allow the creatures to complete what they started. You are a fool, merchant, and should think with your head instead of your purse.",,1,JAHEIRAJ
48693,Jaheira,I think I should like to walk through this place when we no longer need anything from the devil we know.,,1,JAHEIRAJ
48713,Minsc,"Me? No, Boo would never allow such a thing! My sword is meant only for being firmly planted in the heart of evil!",,1,MINSCJ
48762,Jaheira,"I... I am not always frowning, I... oh, go away, child. Why are the children of this city so annoying?",,1,JAHEIRAJ
48783,Minsc,"WHERE? Where is there a rat? Oh, you have frightened Boo with your screeching. Calm yourself, Boo. See? We are leaving the loud woman.",,1,MINSCJ
48814,Jaheira,Hmm... wait one moment... do I know you?,,1,JAHEIRAJ
48815,Jaheira,"I see. A Zhentish agent, if I recall, but one of no consequence. Pay him no heed.",,1,JAHEIRAJ
48852,Minsc,"*sniff* Ahh, even Boo cringes from such a foul odor. Surely this instrument will never make beautiful music again.",,1,MINSCJ
48889,Jaheira,"Ah, yes. The infamous capacity for drow compassion is revealed once again. Ignore her, and let us get this task over with quickly.",,1,JAHEIRAJ
48901,Jaheira,"Ah, Berinvar is not a Harper, but I certainly am. Will you treat my guests as friends and answer? I assume the guardians are spectral harpists?",,1,JAHEIRAJ
48902,Minsc,"They... they attack this funny man? Why? This evil must be stopped with generous doses of sword-swinging! Come, Boo, we go for the eyes!",,1,MINSCJ
48907,Jaheira,He and the others seem preoccupied with the trinkets around their necks. I find it odd I have not heard of this before now. Harpers do not often wear symbols to make themselves *more* noticeable.,,1,JAHEIRAJ
48924,Jaheira,This person makes me ill. I suggest we move on before I ignore the greater balance and return him to the dust.,,1,JAHEIRAJ
48926,Jaheira,No doubt you have plied your trade on good folk as well in the past. Your balance will come in the end. Nothing goes unpunished.,,1,JAHEIRAJ
48946,Minsc,"Heroes of goodness need no warning! Where we tread, evil trembles in our wake!",,1,MINSCJ
48951,Jaheira,"The confines of the city do much to chisel at the sanity of its inhabitants, but I wonder if there is some other force at work. We had best be wary.",,1,JAHEIRAJ
48959,Minsc,"I would rather have given a sword. Give a man a fish and he eats for a day, but teach a man to fight and he can chow down on the meaty marrow of evil!",,1,MINSCJ
48960,Jaheira,"I'm not sure the lieutenant should go alone. We have evidence of the culprit, but we know nothing of his ability. There may be danger we are not aware of.",,1,JAHEIRAJ
48967,Jaheira,"His work? What does he speak of? Quickly, we must stop him before he escapes!",,1,JAHEIRAJ
48968,Minsc,"Wha-aat? This is the evil man who steals skins? He must be stopped! He must be stopped, or all who have skins will sleep in fear!",,1,MINSCJ
48969,Minsc,"We shall answer your attack, though even Boo sees no sense in it!",,1,MINSCJ
48976,Jaheira,"This... this place smells heavily of death, and the evidence of it is all around us. Step carefully, for I believe we enter the workshop sanctum of a madman.",,1,JAHEIRAJ
48982,Jaheira,"I have little doubt, that we will also find Lieutenant Aegisfield somewhere herein... Hopefully, the man is still alive.",,1,JAHEIRAJ
49023,Minsc,"I understand none of this, but if the one who killed Dynaheir is beyond, Boo and Minsc will make short work of you!",,1,MINSCJ
49030,Jaheira,"You are mistaken, but I care not! Khalid will be avenged whether you stand aside willingly or not!",,1,JAHEIRAJ
49035,Imoen,Get out of my way! I don't want to fight any of you; I just want to leave!,,1,IMOENJ
49206,Jaheira,"I should think not! Child, surely you are better than this? Are you certain of this choice?",,1,JAHEIRAJ
49208,Jaheira,"That was unnecessarily harsh. I can see that we shall be at odds more often than not, drow.",,1,JAHEIRAJ
49248,Jaheira,Such a lack of compassion is unseemly for a knight. Would you have others judge you as quickly?,,1,JAHEIRAJ
49263,Jaheira,"One should not turn away an offered hand so quickly, but I would be wary of its secretive origin. Perhaps we can find Imoen on our own.",,1,JAHEIRAJ
49269,Minsc,"We don't need money to find Imoen! We are heroes! We will crush wizard after wizard to find her! Hmm, we should start soon if we hope to be done by dinner...",,1,MINSCJ
49282,Jaheira,Shadow Thieves? Perhaps we shall finally get answers as to their interest in us.,,1,JAHEIRAJ
49295,Jaheira,"My own Harpers have used us. I should have suspected... the gaudy necklaces, the invitation. Ah well. If Xzar was doing as she said, he deserved his fate.",,1,JAHEIRAJ
49320,Minsc,I remember you! And so does Boo! A craven wizard who travels with his untrustworthy halfling!,,1,MINSCJ
49322,Jaheira,"I was wondering when you would turn up, Zhent. I had suspected our parting would not be permanent when last we met, and it appears my suspicions were correct.",,1,JAHEIRAJ
49339,Jaheira,"Be wary, the Harpers will not brook interference lightly, and this Zhent likely holds only the worst of intentions in his heart.",,1,JAHEIRAJ
49347,Jaheira,"Well, if you wish to investigate what has happened to the spy, that is up to you. I suggest caution and perhaps some common sense.",,1,JAHEIRAJ
49348,Jaheira,"If the Harpers will even speak to us, which I doubt, they certainly will not reveal what they did with the halfling. Best not to ask about him directly.",,1,JAHEIRAJ
49384,Jaheira,"It is good that this is the final of these tasks set for us. I've no taste for bounty hunting, but let us find this thief and have the deed done with quickly.",,1,JAHEIRAJ
49404,Jaheira,"Yes, this is an odd structure for the Harpers to erect. I have never heard of an opulent base such as this. Secrecy has always been the watchword before.",,1,JAHEIRAJ
49410,Jaheira,"I am a Harper, Meronia. May I be allowed to speak to these guardians? I assume they are spectral harpists. Perhaps they could satisfy my... curiosity.",,1,JAHEIRAJ
49415,Minsc,"Oh, I never step on toes... except by accident, maybe. If Boo had me step on toes for real, toes would gloriously be flying everywhere in the wake of my sword!",,1,MINSCJ
49419,Jaheira,"Yes... I've noticed the amulets you wear. I've heard of the Harper pins, but nothing of these. Is this a local custom?",,1,JAHEIRAJ
49466,Yoshimo,"There you are, I see. Why do you continue? You are dead inside already. Irenicus has seen to it. I am left to finish your physical shell.",YOSHIM66,1,YOSHIMOX
49471,Yoshimo,Bring your wrath to bear if you are so sure. I doubt you will outlive the tenday regardless! I will not bother with excuses; I cannot fight his spells.,YOSHIM67,1,YOSHIMOX
49473,Yoshimo,"No redemptions, no second chances! Let us get this over with! I stride into the hell that Irenicus promised! Ilmater take my heart, I have no choice!",YOSHIM68,1,YOSHIMOX
49474,Minsc,"You shall be called what you are! You are an enemy of fair, departed Dynaheir and therefore an enemy of mine! You shall be destroyed for the good of all!",,1,MINSCJ
49479,Minsc,"You will not speak of sweet Dynaheir in this fashion! Terrible hamster justice will be wreaked upon you! GO FOR THE EYES, BOO, GO-",,1,MINSCJ
49481,Minsc,"I... no. No, our cause must not be disrupted. Righteous fury will wait for now, but one day the wizard shall pay for his words with blood! So swears Minsc!",,1,MINSCJ
49483,Yoshimo,I did not spend so much time in you's company just to have them killed. That could have been done a dozen times over.,,1,YOSHIMOX
49489,Jaheira,"Your memory is selective, Red Wizard. Why do you now work with Shadow Thieves, and what is your connection to our capture by Irenicus? Khalid is dead, and I will have an answer!",,1,JAHEIRAJ
49506,Minsc,"My anger can only barely be contained! Speak to us as if we are anything but heroes, wizard, and you shall be receiving the rented-mule beating you deserve!",,1,MINSCJ
49510,Minsc,"Dynaheir's enemy comes with us? Please, say it will not be so! And if it is so, let it be brief! Boo shakes with such anger I cannot blame him!",,1,MINSCJ
49540,Jaheira,"How about conscience, dwarf? Or morality? Perhaps you knows what is best.",,1,JAHEIRAJ
49552,Jaheira,"Do not make us laugh, thief master. We have heard of your guild war. You would not approach outsiders if your own house were strong and solid, hm?",,1,JAHEIRAJ
49553,Jaheira,You would abandon Imoen here? I would rather leave myself than have you cast her away in this place. It is not right.,,1,JAHEIRAJ
49554,Minsc,We do the bidding of thieves now? Ehhh... this churns my belly like a hamster running endlessly within a wheel. This can't be a good sign.,,1,MINSCJ
49556,Minsc,"Rashemen is my home, but I haven't seen it for many moons. I am on my dajemma. I... failed my last witch... but nothing will happen to Aerie! Nothing!",,1,MINSCJ
49557,Minsc,"No, it will not be! let Minsc and Boo take their chances here. Do not abandon Imoen to this place.",,1,MINSCJ
49579,Minsc,Poisoned and dying! The tragedy of it sings in my skull! We must hurry and deliver this man to safe harbor!,,1,MINSCJ
49586,Jaheira,You would leave a person in obvious distress to his own devices? I would have expected better of you.,,1,JAHEIRAJ
49599,Jaheira,"But it is the truth, is it not? I am a Harper myself, and we simply wish to be treated as guests. you did bring you your poisoned friend, after all.",,1,JAHEIRAJ
49606,Jaheira,"That was foolish! The Harpers could have helped you. *sigh* But I suppose you will do as you always have, stubborn person.",,1,JAHEIRAJ
49608,Jaheira,"I am a Harper, friend, and I think I see where this is heading... Is all this really necessary?",,1,JAHEIRAJ
49609,Jaheira,"*sigh* If the Harpers have asked this task to judge your worthiness, then there is no way around it. Let us proceed and be done with these ""creatures.""",,1,JAHEIRAJ
49612,Jaheira,"Hmm, I am surprised they are letting us in, even after all this. I warn you, be polite. Our reason for being here is questionable enough as it is.",,1,JAHEIRAJ
49627,Jaheira,"Hmmm... it's nice to know there's a ""softer"" and ""sweeter"" side to you... ""Eddie.""",,1,JAHEIRAJ
49631,Jaheira,"And all feared the Slayer, for it walked like a mortal, but in its wake there came murder, and in the future, there was death.",,1,JAHEIRAJ
49778,Jaheira,"This is a dark place to meet this woman, and I sense an unnaturalness about her that is disturbing to me. Step carefully.",,1,JAHEIRAJ
49783,Jaheira,"How does she know of our link to the Shadow Thieves? And what would they think of this meeting? Be careful, our lives may hang in the balance.",,1,JAHEIRAJ
49784,Minsc,Such an offer from this woman sends chills up and down my spine like angry weasels... but you will know what to do. Even Boo is confident of this.,,1,MINSCJ
49812,Jaheira,"Boldly said, creature, yet you do not face us. you has been underestimated by far better. You will rue the day of conflict when it comes, I think.",,1,JAHEIRAJ
49821,Minsc,"It is an option that bears no questioning! you is a champion of good, just as we all are! Always must we take the choice of righteousness!",,1,MINSCJ
49833,Minsc,No! Tell me this is not so! No heroes would commit such an act! I could never look Boo in the eyes again if I took part in such a thing!,,1,MINSCJ
49840,Minsc,"My hamster's heart is crushed that you have fallen so far! How could this be? It is my fault, all mine, for letting it happen!",,1,MINSCJ
49843,Minsc,"I... I must leave to drown in my sorrows. If you pick yourself up, I shall be in that Copper Coronet. It seemed like a grand place for adventure, oh yes!",,1,MINSCJ
49847,Minsc,"This is more like it! A rescue from the hostage-takers! All shall quiver in the wake of our righteous fury! Yes, Boo, show them how they will quiver!",,1,MINSCJ
